id,sprites,fr_name,en_name,jpn_name,health,type1,type2,speed,height_m,weight_kg,percentage_male,class,attack,defense,sp_attack,sp_defense,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,base_egg_steps,base_happiness,base_total,capture_rate,experience_growth,generation,is_legendary,level,trainer
737,737_EB.png,Chrysapile,Charjabug,Dendimushi?????,57,bug,electric,36,0.5,10.5,50,Battery Pokémon,82,95,55,75,1,1,1,0.5,1,0.5,2,1,1,0.5,1,1,1,1,1,2,0.5,1,3840,70,400,120,1000000,7,0,,
738,738_EB.png,Lucanon,Vikavolt,Kuwagannon?????,77,bug,electric,43,1.5,45,50,Stag Beetle Pokémon,70,90,145,75,1,1,1,0.5,1,0.5,2,1,1,0.5,1,1,1,1,1,2,0.5,1,3840,70,500,45,1000000,7,0,,
739,739.png,Crabagarre,Crabrawler,Makenkani?????,47,fighting,,63,0.6,7,50,Boxing Pokémon,82,57,42,47,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,5120,70,338,225,1000000,7,0,,
740,740.png,Crabominable,Crabominable,Kekenkani?????,97,fighting,ice,43,1.7,180,50,Woolly Crab Pokémon,132,77,62,67,0.5,0.5,1,1,2,2,2,2,1,1,1,0.5,1,1,2,1,2,1,5120,70,478,60,1000000,7,0,,
741,741_Flamenco.png,Plumeline,Oricorio,Odoridori (pachipachi Style)?????,75,fire,flying,93,0.6,3.4,24.6,Dancing Pokémon,70,70,98,70,0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,5120,70,476,45,1000000,7,0,,
742,742_EB.png,Bombydou,Cutiefly,Abuly????,40,bug,fairy,84,0.1,0.2,50,Bee Fly Pokémon,45,40,55,40,0.5,0.5,0,1,1,0.25,2,2,1,0.5,0.5,1,1,2,1,2,2,1,5120,70,304,190,1000000,7,0,,
743,743_EB.png,Rubombelle,Ribombee,Aburibbon?????,60,bug,fairy,124,0.2,0.5,50,Bee Fly Pokémon,55,60,95,70,0.5,0.5,0,1,1,0.25,2,2,1,0.5,0.5,1,1,2,1,2,2,1,5120,70,464,75,1000000,7,0,,
744,744.png,Rocabot,Rockruff,Iwanko????,45,rock,,60,0.5,9.2,50,Puppy Pokémon,65,40,30,40,1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,3840,70,280,190,1000000,7,0,,
745,745_Diurne.png;745_Nocturne.png;745_Crépusculaire.png,"Lougaroc  (Forme Diurne);""Lougaroc  (Forme Nocturne)"";""Lougaroc  (Forme Crépusculaire)""",Lycanroc,Lugarugan (mahiru No Sugata)?????,85,rock,,82,,,50,Wolf Pokémon,115,75,55,75,1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,3840,70,487,90,1000000,7,0,,
746,746_Solitaire_EB.png;746_Banc_EB.png,"Froussardine;""Froussardine (Forme Banc)""",Wishiwashi,Yowashi (tandoku No Sugata)???,45,water,,30,0.2,0.3,50,Small Fry Pokémon,140,130,140,135,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,3840,70,620,60,800000,7,0,,
747,747_EB.png,Vorastérie,Mareanie,Hidoide????,50,poison,water,45,0.4,8,50,Brutal Star Pokémon,53,62,43,52,0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,5120,70,305,190,1000000,7,0,,
748,748_EB.png,Prédastérie,Toxapex,Dohidoide?????,50,poison,water,35,0.7,14.5,50,Brutal Star Pokémon,63,152,53,142,0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,5120,70,495,75,1000000,7,0,,
749,749_EB.png,Tiboudet,Mudbray,Dorobanko?????,70,ground,,45,1,110,50,Donkey Pokémon,100,70,45,55,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,5120,70,385,190,1000000,7,0,,
750,750_EB.png,Bourrinos,Mudsdale,Banbadoro?????,100,ground,,35,2.5,920,50,Draft Horse Pokémon,125,100,55,85,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,5120,70,500,60,1000000,7,0,,
751,751_EB.png,Araqua,Dewpider,Shizukumo????,38,water,bug,27,0.3,4,50,Water Bubble Pokémon,40,52,40,72,1,1,1,2,1,0.5,1,2,1,1,0.5,0.5,1,1,1,2,0.5,0.5,3840,70,269,200,1000000,7,0,,
752,752_EB.png,Tarenbulle,Araquanid,Onishizukumo??????,68,water,bug,42,1.8,82,50,Water Bubble Pokémon,70,92,50,132,1,1,1,2,1,0.5,1,2,1,1,0.5,0.5,1,1,1,2,0.5,0.5,3840,70,454,100,1000000,7,0,,
753,753.png,Mimantis,Fomantis,Karikiri????,40,grass,,35,0.3,1.5,50,Sickle Grass Pokémon,55,35,50,35,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,250,190,1000000,7,0,,
754,754.png,Floramantis,Lurantis,Lalantes?????,70,grass,,45,0.9,18.5,50,Bloom Sickle Pokémon,105,90,80,90,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,480,75,1000000,7,0,,
755,755_EB.png,Spododo,Morelull,Nemasyu????,40,grass,fairy,15,0.2,1.5,50,Illuminating Pokémon,35,55,65,75,1,0.5,0,0.5,1,0.5,2,2,1,0.5,0.5,2,1,4,1,1,2,0.5,5120,70,285,190,1000000,7,0,,
756,756_EB.png,Lampignon,Shiinotic,Mashade?????,60,grass,fairy,30,1,11.5,50,Illuminating Pokémon,45,80,90,100,1,0.5,0,0.5,1,0.5,2,2,1,0.5,0.5,2,1,4,1,1,2,0.5,5120,70,405,75,1000000,7,0,,
757,757_EB.png,Tritox,Salandit,Yatoumori?????,48,poison,fire,77,0.6,4.8,88.1,Toxic Lizard Pokémon,44,40,71,40,0.25,1,1,1,0.25,0.5,0.5,1,1,0.25,4,0.5,1,0.5,2,2,0.5,2,5120,70,320,120,1000000,7,0,,
758,758_EB.png,Malamandre,Salazzle,Ennewt??????,68,poison,fire,117,1.2,22.2,0,Toxic Lizard Pokémon,64,60,111,60,0.25,1,1,1,0.25,0.5,0.5,1,1,0.25,4,0.5,1,0.5,2,2,0.5,2,5120,70,480,45,1000000,7,0,,
759,759_EB.png,Nounourson,Stufful,Nuikoguma?????,70,normal,fighting,50,0.5,6.8,50,Flailing Pokémon,75,50,45,50,0.5,0.5,1,1,2,2,1,2,0,1,1,1,1,1,2,0.5,1,1,3840,70,340,140,1000000,7,0,,
760,760_EB.png,Chelours,Bewear,Kiteruguma?????,120,normal,fighting,60,2.1,135,50,Strong Arm Pokémon,125,80,55,60,0.5,0.5,1,1,2,2,1,2,0,1,1,1,1,1,2,0.5,1,1,3840,70,500,70,1000000,7,0,,
761,761_EB.png,Croquine,Bounsweet,Amakaji????,42,grass,,32,0.3,3.2,0,Fruit Pokémon,30,38,30,38,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,210,235,1059860,7,0,,
762,762_EB.png,Candine,Steenee,Amamaiko?????,52,grass,,62,0.7,8.2,0,Fruit Pokémon,40,48,40,48,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,290,120,1059860,7,0,,
763,763_EB.png,Sucreine,Tsareena,Amajo?????,72,grass,,72,1.2,21.4,0,Fruit Pokémon,120,98,50,98,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,510,45,1059860,7,0,,
764,764.png,Guérilande,Comfey,Cuwawa?????,51,fairy,,100,0.1,0.3,24.6,Posy Picker Pokémon,52,90,82,110,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,5120,70,485,60,800000,7,0,,
765,765_EB.png,Gouroutan,Oranguru,Yareyuutan??????,90,normal,psychic,60,1.5,76,50,Sage Pokémon,60,80,90,110,2,2,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,5120,70,490,45,1250000,7,0,,
766,766_EB.png,Quartermac,Passimian,Nagetukesaru??????,100,fighting,,80,2,82.8,50,Teamwork Pokémon,120,90,40,60,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,5120,70,490,45,1250000,7,0,,
767,767_EB.png,Sovkipou,Wimpod,Kosokumushi?????,25,bug,water,80,0.5,12,50,Turn Tail Pokémon,35,40,20,30,1,1,1,2,1,0.5,1,2,1,1,0.5,0.5,1,1,1,2,0.5,0.5,5120,70,230,90,1000000,7,0,,
768,768_EB.png,Sarmuraï,Golisopod,Gusokumusha??????,75,bug,water,40,2,108,50,Hard Scale Pokémon,125,140,60,90,1,1,1,2,1,0.5,1,2,1,1,0.5,0.5,1,1,1,2,0.5,0.5,5120,70,530,45,1000000,7,0,,
769,769.png,Bacabouh,Sandygast,Sunaba????,55,ghost,ground,15,0.5,70,50,Sand Heap Pokémon,55,80,70,45,0.5,2,1,0,1,0,1,1,2,2,1,2,0,0.25,1,0.5,1,2,3840,70,320,140,1000000,7,0,,
770,770.png,Trépassable,Palossand,Sirodethna?????,85,ghost,ground,35,1.3,250,50,Sand Castle Pokémon,75,110,100,75,0.5,2,1,0,1,0,1,1,2,2,1,2,0,0.25,1,0.5,1,2,3840,70,480,60,1000000,7,0,,
771,771_EB.png,Concombaffe,Pyukumuku,Namakobushi?????,55,water,,5,0.3,1.2,50,Sea Cucumber Pokémon,60,130,30,130,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,3840,70,410,60,800000,7,0,,
772,772_EB.png,Type:0,Type: Null,Type: Null???:??,95,normal,,59,1.9,120.5,,Synthetic Pokémon,95,95,95,95,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,30720,0,534,3,1250000,7,0,,
773,773_EB.png,Silvallié,Silvally,Silvady??????,95,normal,,95,2.3,100.5,,Synthetic Pokémon,95,95,95,95,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,30720,0,570,3,1250000,7,0,,
774,774_Météore.png;774_Rouge.png,"Météno(Forme Météore);""Météno (Forme Noyau)""",Minior,Meteno???,60,rock,flying,120,0.3,40,,Meteor Pokémon,100,60,100,60,0.5,1,1,2,1,1,0.5,0.5,1,1,0,2,0.5,0.5,1,2,2,2,6400,70,500,255,1059860,7,0,,
775,775.png,Dodoala,Komala,Nekkoara?????,65,normal,,65,0.4,19.9,50,Drowsing Pokémon,115,65,75,95,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,480,45,1250000,7,0,,
776,776_EB.png,Boumata,Turtonator,Bakugames?????,60,fire,dragon,36,2,212,50,Blast Turtle Pokémon,78,135,91,85,0.5,1,2,0.5,1,1,0.25,1,1,0.25,2,1,1,1,1,2,0.5,1,5120,70,485,70,1000000,7,0,,
777,777_EB.png,Togedemaru,Togedemaru,Togedemaru?????,65,electric,steel,96,0.3,3.3,50,Roly-Poly Pokémon,98,63,40,73,0.5,1,0.5,0.5,0.5,2,2,0.25,1,0.5,4,0.5,0.5,0,0.5,0.5,0.25,1,2560,70,435,180,1000000,7,0,,
778,778_EB.png,Mimiqui,Mimikyu,Mimikkyu?????,55,ghost,fairy,96,0.2,0.7,50,Disguise Pokémon,90,80,50,105,0.25,1,0,1,1,0,1,1,2,1,1,1,0,1,1,1,2,1,5120,70,476,45,1000000,7,0,,
779,779.png,Denticrisse,Bruxish,Hagigishiri?????,68,water,psychic,92,0.9,19,50,Gnash Teeth Pokémon,105,70,70,70,2,2,1,2,1,0.5,0.5,1,2,2,1,0.5,1,1,0.5,1,0.5,0.5,3840,70,475,80,1000000,7,0,,
780,780_EB.png,Draïeul,Drampa,Jijilong?????,78,normal,dragon,36,3,185,50,Placid Pokémon,60,85,135,91,1,1,2,0.5,2,2,0.5,1,0,0.5,1,2,1,1,1,1,1,0.5,5120,70,485,70,1000000,7,0,,
781,781_EB.png,Sinistrail,Dhelmise,Dadarin????,70,ghost,grass,40,3.9,210,,Sea Creeper Pokémon,131,100,86,90,1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,6400,70,517,25,1000000,7,0,,
782,782_EB.png,Bébécaille,Jangmo-o,Jyarako????,45,dragon,,45,0.6,29.7,50,Scaly Pokémon,55,65,45,45,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,10240,70,300,45,1250000,7,0,,
783,783_EB.png,Écaïd,Hakamo-o,Jyarango?????,55,dragon,fighting,65,1.2,47,50,Scaly Pokémon,75,90,65,70,0.5,0.5,2,0.5,4,1,0.5,2,1,0.5,1,2,1,1,2,0.5,1,0.5,10240,70,420,45,1250000,7,0,,
784,784_EB.png,Ékaïser,Kommo-o,Jyararanga??????,75,dragon,fighting,85,1.6,78.2,50,Scaly Pokémon,110,125,100,105,0.5,0.5,2,0.5,4,1,0.5,2,1,0.5,1,2,1,1,2,0.5,1,0.5,10240,70,600,45,1250000,7,0,,
785,785.png,Tokorico,Tapu Koko,Kapu-kokeko??·???,70,electric,fairy,130,1.8,20.5,,Land Spirit Pokémon,115,85,95,75,0.5,0.5,0,0.5,1,0.5,1,0.5,1,1,2,1,1,2,1,1,1,1,3840,70,570,3,1250000,7,1,,
786,786.png,Tokopiyon,Tapu Lele,Kapu-tetefu??·???,70,psychic,fairy,95,1.2,18.6,,Land Spirit Pokémon,85,75,130,115,1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1,3840,70,570,3,1250000,7,1,,
787,787.png,Tokotoro,Tapu Bulu,Kapu-bulul??·???,70,grass,fairy,75,1.9,45.5,,Land Spirit Pokémon,130,115,85,95,1,0.5,0,0.5,1,0.5,2,2,1,0.5,0.5,2,1,4,1,1,2,0.5,3840,70,570,3,1250000,7,1,,
788,788.png,Tokopisco,Tapu Fini,Kapu-rehire??·???,70,water,fairy,85,1.3,21.2,,Land Spirit Pokémon,75,115,95,130,0.5,0.5,0,2,1,0.5,0.5,1,1,2,1,0.5,1,2,1,1,1,0.5,3840,70,570,3,1250000,7,1,,
789,789_EB.png,Cosmog,Cosmog,Cosmog?????,43,psychic,,37,0.2,0.1,,Nebula Pokémon,29,31,29,31,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,30720,0,200,45,1250000,7,1,,
790,790_EB.png,Cosmovum,Cosmoem,Cosmovum?????,43,psychic,,37,0.1,999.9,,Protostar Pokémon,29,131,29,131,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,30720,0,400,45,1250000,7,1,,
791,791_EB.png,Solgaleo,Solgaleo,Solgaleo?????,137,psychic,steel,97,3.4,230,,Sunne Pokémon,137,107,113,89,1,2,0.5,1,0.5,1,2,0.5,2,0.5,2,0.5,0.5,0,0.25,0.5,0.5,1,30720,0,680,45,1250000,7,1,,
792,792_EB.png,Lunala,Lunala,Lunala?????,137,psychic,ghost,97,4,120,,Moone Pokémon,113,89,137,107,1,4,1,1,1,0,1,1,4,1,1,1,0,0.5,0.5,1,1,1,30720,0,680,45,1250000,7,1,,
793,793.png,Zéroïd,Nihilego,Uturoid?????,109,rock,poison,103,1.2,55.5,,Parasite Pokémon,53,47,127,131,0.5,1,1,1,0.5,1,0.5,0.5,1,1,4,1,0.5,0.25,2,1,2,2,30720,0,570,45,1250000,7,1,,
794,794.png,Mouscoto,Buzzwole,Massivoon??????,107,bug,fighting,79,2.4,333.6,,Swollen Pokémon,139,139,53,53,0.5,0.5,1,1,2,0.5,2,4,1,0.5,0.5,1,1,1,2,1,1,1,30720,0,570,25,1250000,7,1,,
795,795.png,Cancrelove,Pheromosa,Pheroache??????,71,bug,fighting,151,1.8,25,,Lissome Pokémon,137,37,137,37,0.5,0.5,1,1,2,0.5,2,4,1,0.5,0.5,1,1,1,2,1,1,1,30720,0,570,255,1250000,7,1,,
796,796.png,Câblifère,Xurkitree,Denjyumoku??????,83,electric,,83,3.8,100,,Glowing Pokémon,89,71,173,71,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,30720,0,570,30,1250000,7,1,,
797,797.png,Bamboiselle,Celesteela,Tekkaguya?????,97,steel,flying,61,9.2,999.9,,Launch Pokémon,101,103,107,101,0.25,1,0.5,2,0.5,1,2,0.5,1,0.25,0,1,0.5,0,0.5,1,0.5,1,30720,0,570,25,1250000,7,1,,
798,798.png,Katagami,Kartana,Kamiturugi?????,59,grass,steel,109,0.3,0.1,,Drawn Sword Pokémon,181,131,59,31,1,1,0.5,0.5,0.5,2,4,1,1,0.25,1,1,0.5,0,0.5,0.5,0.5,0.5,30720,0,570,255,1250000,7,1,,
799,799.png,Engloutyran,Guzzlord,Akuziking??????,223,dark,dragon,43,5.5,888,,Junkivore Pokémon,101,53,97,53,2,0.5,2,0.5,4,2,0.5,1,0.5,0.5,1,2,1,1,0,1,1,0.5,30720,0,570,15,1250000,7,1,,
800,800_EB.png;800_Ailes_de_l&#39;800_Crinière_du_Couchant_EB.png;800_Ultra.png,Necrozma;Necrozma Ailes de l'Aurore;Necrozma Crinière du Couchant;Ultra-Necrozma,Necrozma,Necrozma?????,97,psychic,,79,2.4,230,,Prism Pokémon,107,101,127,89,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,30720,0,600,3,1250000,7,1,,
801,801.png,Magearna,Magearna,Magearna????,80,steel,fairy,65,1,80.5,,Artificial Pokémon,95,115,130,115,0.25,0.5,0,1,0.5,1,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,1,1,30720,0,600,3,1250000,7,1,,
802,802_EB.png,Marshadow,Marshadow,,90,fighting,ghost,125,0.7,22.2,,Gloomdweller Pokémon,125,80,90,90,0.25,1,1,1,2,0,1,2,2,1,1,1,0,0.5,2,0.5,1,1,30720,0,600,3,1250000,7,1,,
803,803.png,Vémini,Poipole,,67,poison,,73,0.6,1.8,,Poison Pin Pokémon,73,67,73,67,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,30720,0,420,45,1250000,7,1,,
804,804.png,Mandrillon,Naganadel,,73,poison,dragon,121,3.6,150,,Poison Pin Pokémon,73,73,127,73,0.5,1,2,0.5,1,0.5,0.5,1,1,0.25,2,2,1,0.5,2,1,1,0.5,30720,0,540,45,1250000,7,1,,
805,805.png,Ama-Ama,Stakataka,,61,rock,steel,13,5.5,820,,Rampart Pokémon,131,211,53,101,0.5,1,0.5,1,0.5,4,1,0.25,1,1,4,0.5,0.25,0,0.5,0.5,1,2,30720,0,570,30,1250000,7,1,,
806,806.png,Pierroteknik,Blacephalon,,53,fire,ghost,107,1.8,13,,Fireworks Pokémon,127,53,151,79,0.25,2,1,1,0.5,0,0.5,1,2,0.5,2,0.5,0,0.5,1,2,0.5,2,30720,0,570,30,1250000,7,1,,
807,807_EB.png,Zeraora,Zeraora,,88,electric,,143,1.5,44.5,,Thunderclap Pokémon,112,75,102,80,1,1,1,0,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,30720,0,600,3,1250000,7,1,,
808,808_LGPE.png,Meltan,Meltan,,46,steel,,34,0.2,8,,Hex Nut Pokémon,65,65,55,35,0.5,1,0.5,1,0.5,2,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,0.5,1,30720,,300,,,7,1,,
809,809_LGPE.png,Melmetal,Melmetal,,135,steel,,34,2.5,800,,Hex Nut Pokémon,143,143,80,143,0.5,1,0.5,1,0.5,2,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,0.5,1,30720,,600,,,7,1,,
810,810_EB.png,Ouistempo,Grookey,,50,grass,,65,0.3,5,,Chimp Pokémon,65,50,40,40,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,,310,,,8,0,,
811,811_EB.png,Badabouin,Thwackey,,70,grass,,80,0.7,14,,Beat Pokémon,85,70,55,60,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,,,420,,,8,0,,
812,812_EB.png,Gorythmic,Rillaboom,,100,grass,,85,2.1,90,,Drummer Pokémon,125,90,60,70,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,,,530,,,8,0,,
813,813_EB.png,Flambino,Scorbunny,,50,fire,,69,0.3,4.5,,Rabbit Pokémon,71,40,40,40,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,,,310,,,8,0,,
814,814_EB.png,Lapyro,Raboot,,65,fire,,94,0.6,9,,Rabbit Pokémon,86,60,55,60,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,,,420,,,8,0,,
815,815_EB.png,Pyrobut,Cinderace,,80,fire,,119,1.4,33,,Striker Pokémon,116,75,65,75,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,,,530,,,8,0,,
816,816_EB.png,Larméléon,Sobble,,50,water,,70,0.3,4,,Water Lizard Pokémon,40,40,70,40,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,,,310,,,8,0,,
817,817_EB.png,Arrozard,Drizzile,,65,water,,90,0.7,11.5,,Water lizard Pokémon,60,55,95,55,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,,,420,,,8,0,,
818,818_EB.png,Lézargus,Inteleon,,70,water,,120,1.9,45.2,,Secret Agent Pokémon,85,65,125,65,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,,,530,,,8,0,,
819,819_EB.png,Rongourmand,Skwovet,,70,normal,,25,0.3,2.5,,Cheeky Pokémon,55,55,35,35,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,,,275,,,8,0,,
820,820_EB.png,Rongrigou,Greedent,,120,normal,,20,0.6,6,,Greedy Pokémon,95,95,55,75,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,,,460,,,8,0,,
821,821_EB.png,Minisange,Rookidee,,38,flying,,57,0.2,1.8,,Tiny Bird Pokémon,47,35,33,35,0.5,1,1,2,1,0.5,1,1,1,0.5,0,2,1,1,1,2,1,1,,,245,,,8,0,,
822,822_EB.png,Bleuseille,Corvisquire,,68,flying,,77,0.8,16,,Raven Pokémon,67,55,43,55,0.5,1,1,2,1,0.5,1,1,1,0.5,0,2,1,1,1,2,1,1,,,365,,,8,0,,
823,823_EB.png,Corvaillus,Corviknight,,98,flying,steel,67,2.2,75,,Raven Pokémon,87,105,53,85,0.25,1,0.5,2,0.5,1,2,0.5,1,0.25,0,1,0.5,0,0.5,1,0.5,1,,,495,,,8,0,,
824,824_EB.png,Larvadar,Blipbug,,25,bug,,45,0.4,8,,Larva Pokémon,20,20,25,45,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,,,180,,,8,0,,
825,825_EB.png,Coléodôme,Dottler,,50,bug,psychic,30,0.4,19.5,,Radome Pokémon,35,80,50,90,2,2,1,1,1,0.25,2,2,2,0.5,0.5,1,1,1,0.5,2,1,1,,,335,,,8,0,,
826,826_EB.png,Astronelle,Orbeetle,,60,bug,psychic,90,0.4,40.8,,Seven Spot Pokémon,45,110,80,120,2,2,1,1,1,0.25,2,2,2,0.5,0.5,1,1,1,0.5,2,1,1,,,505,,,8,0,,
827,827_EB.png,Goupilou,Nickit,,40,dark,,50,0.6,8.9,,Fox Pokémon,28,28,47,52,2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,,,245,,,8,0,,
828,828_EB.png,Roublenard,Thievul,,70,dark,,90,1.2,19.9,,Fox Pokémon,58,58,87,92,2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,,,455,,,8,0,,
829,829_EB.png,Tournicoton,Gossifleur,,40,grass,,10,0.4,2.2,,Flowering Pokémon,40,60,40,60,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,,,250,,,8,0,,
830,830_EB.png,Blancoton,Eldegoss,,60,grass,,60,0.5,2.5,,Cotton Bloom Pokémon,50,90,80,120,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,,,460,,,8,0,,
831,831_EB.png,Moumouton,Wooloo,,42,normal,,48,0.6,6,,Sheep Pokémon,40,55,40,45,1,1,1,1,1,2,2,1,0,1,1,1,1,1,1,1,1,1,,,270,,,8,0,,
832,832_EB.png,Moumouflon,Dubwool,,72,normal,,88,1.3,43,,Sheep Pokémon,80,100,60,90,1,1,1,1,1,2,2,1,0,1,1,1,1,1,1,1,1,1,,,490,,,8,0,,
833,833_EB.png,Khélocrok,Chewtme,,50,water,,44,0.3,8.5,,Snapping Pokémon,64,50,38,38,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,,,284,,,8,0,,
834,834_EB.png,Torgamord,Drednaw,,90,water,rock,74,1,115.5,,Bite Pokémon,115,90,48,68,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,,,485,,,8,0,,
835,835_EB.png,Voltoutou,Yamper,,59,electric,,26,0.3,13.5,,Puppy Pokémon,45,50,40,50,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,,,270,,,8,0,,
836,836_EB.png,Fulgudog,Boltund,,69,electric,,121,1,34,,Dog Pokémon,90,60,90,60,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,,,490,,,8,0,,
837,837_EB.png,Charbi,Rolycoly,,30,rock,,30,0.3,12,,Coal Pokémon,40,50,40,50,1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,,,240,,,8,0,,
838,838_EB.png,Wagomine,Carkol,,80,rock,fire,50,1.1,78,,Coal Pokémon,60,90,60,70,0.5,1,1,1,0.5,2,0.25,0.5,1,1,4,0.5,0.5,0.5,1,2,1,4,,,410,,,8,0,,
839,839_EB.png,Monthracite,Coalossal,,110,rock,fire,30,2.8,310.5,,Coal Pokémon,80,120,80,90,0.5,1,1,1,0.5,2,0.25,0.5,1,1,4,0.5,0.5,0.5,1,2,1,4,,,510,,,8,0,,
840,840_EB.png,Verpom,Applin,,40,grass,dragon,20,0.2,0.5,,Apple Core Pokémon,40,80,40,40,2,1,2,0.25,2,1,1,2,1,0.25,0.5,4,1,2,1,1,1,0.25,,,260,,,8,0,,
841,841_EB.png,Pomdrapi,Flapple,,70,grass,dragon,70,0.3,1,,Apple Wing Pokémon,110,80,95,60,2,1,2,0.25,2,1,1,2,1,0.25,0.5,4,1,2,1,1,1,0.25,,,485,,,8,0,,
842,842_EB.png,Dratatin,Appletun,,110,grass,dragon,30,0.4,13,,Apple Nectar Pokémon,85,80,100,80,2,1,2,0.25,2,1,1,2,1,0.25,0.5,4,1,2,1,1,1,0.25,,,485,,,8,0,,
843,843_EB.png,Dunaja,Silicobra,,52,ground,,46,2.2,7.6,,Sand Snake Pokémon,57,75,35,50,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,,,315,,,8,0,,
844,844_EB.png,Dunaconda,Sandaconda,,72,ground,,71,3.8,65.5,,Sand Snake Pokémon,107,125,65,70,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,,,510,,,8,0,,
